step,fixed_waiting,fixed_queue,fixed_throughput,fixed_vehicles,mappo_waiting,mappo_queue,mappo_throughput,mappo_vehicles
3338,0.00,0.00,8,0,0.00,0.00,8,0
3339,0.00,0.00,8,0,0.00,0.00,8,0
3340,0.00,0.00,8,0,0.00,0.00,8,0
3341,0.00,0.00,8,0,0.00,0.00,8,0
3342,0.00,0.00,8,0,0.00,0.00,8,0
3343,0.00,0.00,8,0,0.00,0.00,8,0
3344,0.00,0.00,8,0,0.00,0.00,8,0
3345,0.00,0.00,8,0,0.00,0.00,8,0
3346,0.00,0.00,8,0,0.00,0.00,8,0
3347,0.00,0.00,8,0,0.00,0.00,8,0
3348,0.00,0.00,8,0,0.00,0.00,8,0
3349,0.00,0.00,8,0,0.00,0.00,8,0
3350,0.00,0.00,8,0,0.00,0.00,8,0
3351,0.00,0.00,8,0,0.00,0.00,8,0
3352,0.00,0.00,8,0,0.00,0.00,8,0
3353,0.00,0.00,8,0,0.00,0.00,8,0
3354,0.00,0.00,8,0,0.00,0.00,8,0
3355,0.00,0.00,8,0,0.00,0.00,8,0
3356,0.00,0.00,8,0,0.00,0.00,8,0
3357,0.00,0.00,8,0,0.00,0.00,8,0
3358,0.00,0.00,8,0,0.00,0.00,8,0
3359,0.00,0.00,8,0,0.00,0.00,8,0
3360,0.00,0.00,8,0,0.00,0.00,8,0
3361,0.00,0.00,8,0,0.00,0.00,8,0
3362,0.00,0.00,8,0,0.00,0.00,8,0
3363,0.00,0.00,8,0,0.00,0.00,8,0
3364,0.00,0.00,8,0,0.00,0.00,8,0
3365,0.00,0.00,8,0,0.00,0.00,8,0
3366,0.00,0.00,8,0,0.00,0.00,8,0
3367,0.00,0.00,8,0,0.00,0.00,8,0
3368,0.00,0.00,8,0,0.00,0.00,8,0
3369,0.00,0.00,8,0,0.00,0.00,8,0
3370,0.00,0.00,8,0,0.00,0.00,8,0
3371,0.00,0.00,8,0,0.00,0.00,8,0
3372,0.00,0.00,8,0,0.00,0.00,8,0
3373,0.00,0.00,8,0,0.00,0.00,8,0
3374,0.00,0.00,8,0,0.00,0.00,8,0
3375,0.00,0.00,8,0,0.00,0.00,8,0
3376,0.00,0.00,8,0,0.00,0.00,8,0
3377,0.00,0.00,8,0,0.00,0.00,8,0
3378,0.00,0.00,8,0,0.00,0.00,8,0
3379,0.00,0.00,8,0,0.00,0.00,8,0
3380,0.00,0.00,8,0,0.00,0.00,8,0
3381,0.00,0.00,8,0,0.00,0.00,8,0
3382,0.00,0.00,8,0,0.00,0.00,8,0
3383,0.00,0.00,8,0,0.00,0.00,8,0
3384,0.00,0.00,8,0,0.00,0.00,8,0
3385,0.00,0.00,8,0,0.00,0.00,8,0
3386,0.00,0.00,8,0,0.00,0.00,8,0
3387,0.00,0.00,8,0,0.00,0.00,8,0
3388,0.00,0.00,8,0,0.00,0.00,8,0
3389,0.00,0.00,8,0,0.00,0.00,8,0
3390,0.00,0.00,8,0,0.00,0.00,8,0
3391,0.00,0.00,8,0,0.00,0.00,8,0
3392,0.00,0.00,8,0,0.00,0.00,8,0
3393,0.00,0.00,8,0,0.00,0.00,8,0
3394,0.00,0.00,8,0,0.00,0.00,8,0
3395,0.00,0.00,8,0,0.00,0.00,8,0
3396,0.00,0.00,8,0,0.00,0.00,8,0
3397,0.00,0.00,8,0,0.00,0.00,8,0
3398,0.00,0.00,8,0,0.00,0.00,8,0
3399,0.00,0.00,8,0,0.00,0.00,8,0
3400,0.00,0.00,8,0,0.00,0.00,8,0
3401,0.00,0.00,8,0,0.00,0.00,8,0
3402,0.00,0.00,8,0,0.00,0.00,8,0
3403,0.00,0.00,8,0,0.00,0.00,8,0
3404,0.00,0.00,8,0,0.00,0.00,8,0
3405,0.00,0.00,8,0,0.00,0.00,8,0
3406,0.00,0.00,8,0,0.00,0.00,8,0
3407,0.00,0.00,8,0,0.00,0.00,8,0
3408,0.00,0.00,8,0,0.00,0.00,8,0
3409,0.00,0.00,8,0,0.00,0.00,8,0
3410,0.00,0.00,8,0,0.00,0.00,8,0
3411,0.00,0.00,8,0,0.00,0.00,8,0
3412,0.00,0.00,8,0,0.00,0.00,8,0
3413,0.00,0.00,8,0,0.00,0.00,8,0
3414,0.00,0.00,8,0,0.00,0.00,8,0
3415,0.00,0.00,8,0,0.00,0.00,8,0
3416,0.00,0.00,8,0,0.00,0.00,8,0
3417,0.00,0.00,8,0,0.00,0.00,8,0
3418,0.00,0.00,8,0,0.00,0.00,8,0
3419,0.00,0.00,8,0,0.00,0.00,8,0
3420,0.00,0.00,8,0,0.00,0.00,8,0
3421,0.00,0.00,8,0,0.00,0.00,8,0
3422,0.00,0.00,8,0,0.00,0.00,8,0
3423,0.00,0.00,8,0,0.00,0.00,8,0
3424,0.00,0.00,8,0,0.00,0.00,8,0
3425,0.00,0.00,8,0,0.00,0.00,8,0
3426,0.00,0.00,8,0,0.00,0.00,8,0
3427,0.00,0.00,8,0,0.00,0.00,8,0
3428,0.00,0.00,8,0,0.00,0.00,8,0
3429,0.00,0.00,8,0,0.00,0.00,8,0
3430,0.00,0.00,8,0,0.00,0.00,8,0
3431,0.00,0.00,8,0,0.00,0.00,8,0
3432,0.00,0.00,8,0,0.00,0.00,8,0
3433,0.00,0.00,8,0,0.00,0.00,8,0
3434,0.00,0.00,8,0,0.00,0.00,8,0
3435,0.00,0.00,8,0,0.00,0.00,8,0
3436,0.00,0.00,8,0,0.00,0.00,8,0
3437,0.00,0.00,8,0,0.00,0.00,8,0
3438,0.00,0.00,8,0,0.00,0.00,8,0
3439,0.00,0.00,8,0,0.00,0.00,8,0
3440,0.00,0.00,8,0,0.00,0.00,8,0
3441,0.00,0.00,8,0,0.00,0.00,8,0
3442,0.00,0.00,8,0,0.00,0.00,8,0
3443,0.00,0.00,8,0,0.00,0.00,8,0
3444,0.00,0.00,8,0,0.00,0.00,8,0
3445,0.00,0.00,8,0,0.00,0.00,8,0
3446,0.00,0.00,8,0,0.00,0.00,8,0
3447,0.00,0.00,8,0,0.00,0.00,8,0
3448,0.00,0.00,8,0,0.00,0.00,8,0
3449,0.00,0.00,8,0,0.00,0.00,8,0
3450,0.00,0.00,8,0,0.00,0.00,8,0
3451,0.00,0.00,8,0,0.00,0.00,8,0
3452,0.00,0.00,8,0,0.00,0.00,8,0
3453,0.00,0.00,8,0,0.00,0.00,8,0
3454,0.00,0.00,8,0,0.00,0.00,8,0
3455,0.00,0.00,8,0,0.00,0.00,8,0
3456,0.00,0.00,8,0,0.00,0.00,8,0
3457,0.00,0.00,8,0,0.00,0.00,8,0
3458,0.00,0.00,8,0,0.00,0.00,8,0
3459,0.00,0.00,8,0,0.00,0.00,8,0
3460,0.00,0.00,8,0,0.00,0.00,8,0
3461,0.00,0.00,8,0,0.00,0.00,8,0
3462,0.00,0.00,8,0,0.00,0.00,8,0
3463,0.00,0.00,8,0,0.00,0.00,8,0
3464,0.00,0.00,8,0,0.00,0.00,8,0
3465,0.00,0.00,8,0,0.00,0.00,8,0
3466,0.00,0.00,8,0,0.00,0.00,8,0
3467,0.00,0.00,8,0,0.00,0.00,8,0
3468,0.00,0.00,8,0,0.00,0.00,8,0
3469,0.00,0.00,8,0,0.00,0.00,8,0
3470,0.00,0.00,8,0,0.00,0.00,8,0
3471,0.00,0.00,8,0,0.00,0.00,8,0
3472,0.00,0.00,8,0,0.00,0.00,8,0
3473,0.00,0.00,8,0,0.00,0.00,8,0
3474,0.00,0.00,8,0,0.00,0.00,8,0
3475,0.00,0.00,8,0,0.00,0.00,8,0
3476,0.00,0.00,8,0,0.00,0.00,8,0
3477,0.00,0.00,8,0,0.00,0.00,8,0
3478,0.00,0.00,8,0,0.00,0.00,8,0
3479,0.00,0.00,8,0,0.00,0.00,8,0
3480,0.00,0.00,8,0,0.00,0.00,8,0
3481,0.00,0.00,8,0,0.00,0.00,8,0
3482,0.00,0.00,8,0,0.00,0.00,8,0
3483,0.00,0.00,8,0,0.00,0.00,8,0
3484,0.00,0.00,8,0,0.00,0.00,8,0
3485,0.00,0.00,8,0,0.00,0.00,8,0
3486,0.00,0.00,8,0,0.00,0.00,8,0
3487,0.00,0.00,8,0,0.00,0.00,8,0
3488,0.00,0.00,8,0,0.00,0.00,8,0
3489,0.00,0.00,8,0,0.00,0.00,8,0
3490,0.00,0.00,8,0,0.00,0.00,8,0
3491,0.00,0.00,8,0,0.00,0.00,8,0
3492,0.00,0.00,8,0,0.00,0.00,8,0
3493,0.00,0.00,8,0,0.00,0.00,8,0
3494,0.00,0.00,8,0,0.00,0.00,8,0
3495,0.00,0.00,8,0,0.00,0.00,8,0
3496,0.00,0.00,8,0,0.00,0.00,8,0
3497,0.00,0.00,8,0,0.00,0.00,8,0
3498,0.00,0.00,8,0,0.00,0.00,8,0
3499,0.00,0.00,8,0,0.00,0.00,8,0
3500,0.00,0.00,8,0,0.00,0.00,8,0
3501,0.00,0.00,8,0,0.00,0.00,8,0
3502,0.00,0.00,8,0,0.00,0.00,8,0
3503,0.00,0.00,8,0,0.00,0.00,8,0
3504,0.00,0.00,8,0,0.00,0.00,8,0
3505,0.00,0.00,8,0,0.00,0.00,8,0
3506,0.00,0.00,8,0,0.00,0.00,8,0
3507,0.00,0.00,8,0,0.00,0.00,8,0
3508,0.00,0.00,8,0,0.00,0.00,8,0
3509,0.00,0.00,8,0,0.00,0.00,8,0
3510,0.00,0.00,8,0,0.00,0.00,8,0
3511,0.00,0.00,8,0,0.00,0.00,8,0
3512,0.00,0.00,8,0,0.00,0.00,8,0
3513,0.00,0.00,8,0,0.00,0.00,8,0
3514,0.00,0.00,8,0,0.00,0.00,8,0
3515,0.00,0.00,8,0,0.00,0.00,8,0
3516,0.00,0.00,8,0,0.00,0.00,8,0
3517,0.00,0.00,8,0,0.00,0.00,8,0
3518,0.00,0.00,8,0,0.00,0.00,8,0
3519,0.00,0.00,8,0,0.00,0.00,8,0
3520,0.00,0.00,8,0,0.00,0.00,8,0
3521,0.00,0.00,8,0,0.00,0.00,8,0
3522,0.00,0.00,8,0,0.00,0.00,8,0
3523,0.00,0.00,8,0,0.00,0.00,8,0
3524,0.00,0.00,8,0,0.00,0.00,8,0
3525,0.00,0.00,8,0,0.00,0.00,8,0
3526,0.00,0.00,8,0,0.00,0.00,8,0
3527,0.00,0.00,8,0,0.00,0.00,8,0
3528,0.00,0.00,8,0,0.00,0.00,8,0
3529,0.00,0.00,8,0,0.00,0.00,8,0
3530,0.00,0.00,8,0,0.00,0.00,8,0
3531,0.00,0.00,8,0,0.00,0.00,8,0
3532,0.00,0.00,8,0,0.00,0.00,8,0
3533,0.00,0.00,8,0,0.00,0.00,8,0
3534,0.00,0.00,8,0,0.00,0.00,8,0
3535,0.00,0.00,8,0,0.00,0.00,8,0
3536,0.00,0.00,8,0,0.00,0.00,8,0
3537,0.00,0.00,8,0,0.00,0.00,8,0
3538,0.00,0.00,8,0,0.00,0.00,8,0
3539,0.00,0.00,8,0,0.00,0.00,8,0
3540,0.00,0.00,8,0,0.00,0.00,8,0
3541,0.00,0.00,8,0,0.00,0.00,8,0
3542,0.00,0.00,8,0,0.00,0.00,8,0
3543,0.00,0.00,8,0,0.00,0.00,8,0
3544,0.00,0.00,8,0,0.00,0.00,8,0
3545,0.00,0.00,8,0,0.00,0.00,8,0
3546,0.00,0.00,8,0,0.00,0.00,8,0
3547,0.00,0.00,8,0,0.00,0.00,8,0
3548,0.00,0.00,8,0,0.00,0.00,8,0
3549,0.00,0.00,8,0,0.00,0.00,8,0
3550,0.00,0.00,8,0,0.00,0.00,8,0
3551,0.00,0.00,8,0,0.00,0.00,8,0
3552,0.00,0.00,8,0,0.00,0.00,8,0
3553,0.00,0.00,8,0,0.00,0.00,8,0
3554,0.00,0.00,8,0,0.00,0.00,8,0
3555,0.00,0.00,8,0,0.00,0.00,8,0
3556,0.00,0.00,8,0,0.00,0.00,8,0
3557,0.00,0.00,8,0,0.00,0.00,8,0
3558,0.00,0.00,8,0,0.00,0.00,8,0
3559,0.00,0.00,8,0,0.00,0.00,8,0
3560,0.00,0.00,8,0,0.00,0.00,8,0
3561,0.00,0.00,8,0,0.00,0.00,8,0
3562,0.00,0.00,8,0,0.00,0.00,8,0
3563,0.00,0.00,8,0,0.00,0.00,8,0
3564,0.00,0.00,8,0,0.00,0.00,8,0
3565,0.00,0.00,8,0,0.00,0.00,8,0
3566,0.00,0.00,8,0,0.00,0.00,8,0
3567,0.00,0.00,8,0,0.00,0.00,8,0
3568,0.00,0.00,8,0,0.00,0.00,8,0
3569,0.00,0.00,8,0,0.00,0.00,8,0
3570,0.00,0.00,8,0,0.00,0.00,8,0
3571,0.00,0.00,8,0,0.00,0.00,8,0
3572,0.00,0.00,8,0,0.00,0.00,8,0
3573,0.00,0.00,8,0,0.00,0.00,8,0
3574,0.00,0.00,8,0,0.00,0.00,8,0
3575,0.00,0.00,8,0,0.00,0.00,8,0
3576,0.00,0.00,8,0,0.00,0.00,8,0
3577,0.00,0.00,8,0,0.00,0.00,8,0
3578,0.00,0.00,8,0,0.00,0.00,8,0
3579,0.00,0.00,8,0,0.00,0.00,8,0
3580,0.00,0.00,8,0,0.00,0.00,8,0
3581,0.00,0.00,8,0,0.00,0.00,8,0
3582,0.00,0.00,8,0,0.00,0.00,8,0
3583,0.00,0.00,8,0,0.00,0.00,8,0
3584,0.00,0.00,8,0,0.00,0.00,8,0
3585,0.00,0.00,8,0,0.00,0.00,8,0
3586,0.00,0.00,8,0,0.00,0.00,8,0
3587,0.00,0.00,8,0,0.00,0.00,8,0
3588,0.00,0.00,8,0,0.00,0.00,8,0
3589,0.00,0.00,8,0,0.00,0.00,8,0
3590,0.00,0.00,8,0,0.00,0.00,8,0
3591,0.00,0.00,8,0,0.00,0.00,8,0
3592,0.00,0.00,8,0,0.00,0.00,8,0
3593,0.00,0.00,8,0,0.00,0.00,8,0
3594,0.00,0.00,8,0,0.00,0.00,8,0
3595,0.00,0.00,8,0,0.00,0.00,8,0
3596,0.00,0.00,8,0,0.00,0.00,8,0
3597,0.00,0.00,8,0,0.00,0.00,8,0
3598,0.00,0.00,8,0,0.00,0.00,8,0
3599,0.00,0.00,8,0,0.00,0.00,8,0
3600,0.00,0.01,8,1,0.00,0.01,8,1
3601,0.00,0.00,8,1,0.00,0.00,8,1
3602,0.00,0.00,8,1,0.00,0.00,8,1
3603,0.00,0.00,8,1,0.00,0.00,8,1
3604,0.00,0.00,8,1,0.00,0.00,8,1
3605,0.00,0.00,8,1,0.00,0.00,8,1
3606,0.00,0.00,8,1,0.00,0.00,8,1
3607,0.00,0.00,8,1,0.00,0.00,8,1
3608,0.00,0.00,8,1,0.00,0.00,8,1
3609,0.00,0.00,8,1,0.00,0.00,8,1
3610,0.00,0.00,8,1,0.00,0.00,8,1
3611,0.00,0.00,8,1,0.00,0.00,8,1
3612,0.00,0.00,8,1,0.00,0.00,8,1
3613,0.00,0.00,8,1,0.00,0.00,8,1
3614,0.00,0.00,8,1,0.00,0.00,8,1
3615,0.00,0.00,8,1,0.00,0.00,8,1
3616,0.00,0.00,8,1,0.00,0.00,8,1
3617,0.00,0.00,8,1,0.00,0.00,8,1
3618,0.00,0.00,8,1,0.00,0.00,8,1
3619,0.00,0.00,8,1,0.00,0.00,8,1
3620,0.00,0.00,8,1,0.00,0.00,8,1
3621,0.00,0.00,8,1,0.00,0.00,8,1
3622,0.00,0.00,8,1,0.00,0.00,8,1
3623,0.00,0.00,8,1,0.00,0.00,8,1
3624,0.00,0.00,8,1,2.00,0.02,8,1
3625,2.00,0.02,8,1,4.00,0.02,8,1
3626,4.00,0.02,8,1,6.00,0.02,8,1
3627,6.00,0.02,8,1,8.00,0.02,8,1
3628,8.00,0.02,8,1,10.00,0.02,8,1
3629,10.00,0.02,8,1,12.00,0.02,8,1
3630,12.00,0.02,8,1,14.00,0.02,8,1
3631,14.00,0.02,8,1,16.00,0.02,8,1
3632,0.00,0.00,8,1,18.00,0.02,8,1
3633,0.00,0.00,8,1,20.00,0.02,8,1
3634,0.00,0.00,8,1,22.00,0.02,8,1
3635,0.00,0.00,8,1,24.00,0.02,8,1
3636,0.00,0.00,8,1,26.00,0.02,8,1
3637,0.00,0.00,8,1,28.00,0.02,8,1
3638,0.00,0.00,8,1,30.00,0.02,8,1
3639,0.00,0.00,8,1,32.00,0.02,8,1
3640,0.00,0.00,8,1,34.00,0.02,8,1
3641,0.00,0.00,8,1,36.00,0.02,8,1
3642,0.00,0.00,8,1,38.00,0.02,8,1
3643,0.00,0.00,8,1,40.00,0.02,8,1
3644,0.00,0.00,8,1,42.00,0.02,8,1
3645,0.00,0.00,8,1,44.00,0.02,8,1
3646,0.00,0.00,8,1,46.00,0.02,8,1
3647,0.00,0.00,8,1,48.00,0.02,8,1
3648,0.00,0.00,8,1,50.00,0.02,8,1
3649,0.00,0.00,8,1,52.00,0.02,8,1
3650,0.00,0.00,8,1,54.00,0.02,8,1
3651,0.00,0.00,8,1,56.00,0.02,8,1
3652,0.00,0.00,8,1,58.00,0.02,8,1
3653,0.00,0.00,8,1,60.00,0.02,8,1
3654,0.00,0.00,8,1,0.00,0.00,8,1
3655,1.00,0.01,8,1,0.00,0.00,8,1
3656,2.00,0.01,8,1,0.00,0.00,8,1
3657,3.00,0.01,8,1,0.00,0.00,8,1
3658,4.00,0.01,8,1,0.00,0.00,8,1
3659,0.00,0.00,8,1,0.00,0.00,8,1
3660,0.00,0.00,8,1,0.00,0.00,8,1
3661,0.00,0.00,8,1,0.00,0.00,8,1
3662,0.00,0.00,8,1,0.00,0.00,8,1
3663,0.00,0.00,8,1,0.00,0.00,8,1
3664,0.00,0.00,8,1,0.00,0.00,8,1
3665,0.00,0.00,8,1,0.00,0.00,8,1
3666,0.00,0.00,8,1,0.00,0.00,8,1
3667,0.00,0.00,8,1,1.00,0.01,8,1
3668,0.00,0.00,8,1,2.00,0.01,8,1
3669,0.00,0.00,8,1,3.00,0.01,8,1
3670,0.00,0.00,8,1,4.00,0.01,8,1
3671,0.00,0.00,8,1,5.00,0.01,8,1
3672,0.00,0.00,8,1,6.00,0.01,8,1
3673,0.00,0.00,8,1,7.00,0.01,8,1
3674,0.00,0.00,8,1,8.00,0.01,8,1
3675,0.00,0.00,8,1,0.00,0.00,8,1
3676,0.00,0.00,8,1,0.00,0.00,8,1
3677,0.00,0.00,8,1,0.00,0.00,8,1
3678,0.00,0.00,8,1,0.00,0.00,8,1
3679,0.00,0.00,8,1,0.00,0.00,8,1
3680,0.00,0.00,8,1,0.00,0.00,8,1
3681,0.00,0.00,9,0,0.00,0.00,8,1
3682,0.00,0.00,9,0,0.00,0.00,8,1
3683,0.00,0.00,9,0,0.00,0.00,8,1
3684,0.00,0.00,9,0,0.00,0.00,8,1
3685,0.00,0.00,9,0,0.00,0.00,8,1
3686,0.00,0.00,9,0,0.00,0.00,8,1
3687,0.00,0.00,9,0,0.00,0.00,8,1
3688,0.00,0.00,9,0,0.00,0.00,8,1
3689,0.00,0.00,9,0,0.00,0.00,8,1
3690,0.00,0.00,9,0,0.00,0.00,8,1
3691,0.00,0.00,9,0,0.00,0.00,8,1
3692,0.00,0.00,9,0,0.00,0.00,8,1
3693,0.00,0.00,9,0,0.00,0.00,8,1
3694,0.00,0.00,9,0,0.00,0.00,8,1
3695,0.00,0.00,9,0,0.00,0.00,8,1
3696,0.00,0.00,9,0,0.00,0.00,8,1
3697,0.00,0.00,9,0,0.00,0.00,8,1
3698,0.00,0.00,9,0,0.00,0.00,8,1
3699,0.00,0.00,9,0,0.00,0.00,8,1
3700,0.00,0.00,9,0,0.00,0.00,8,1
3701,0.00,0.00,9,0,0.00,0.00,8,1
3702,0.00,0.00,9,0,0.00,0.00,8,1
3703,0.00,0.00,9,0,0.00,0.00,8,1
3704,0.00,0.00,9,0,0.00,0.00,9,0
3705,0.00,0.00,9,0,0.00,0.00,9,0
3706,0.00,0.00,9,0,0.00,0.00,9,0
3707,0.00,0.00,9,0,0.00,0.00,9,0
3708,0.00,0.00,9,0,0.00,0.00,9,0
3709,0.00,0.00,9,0,0.00,0.00,9,0
3710,0.00,0.00,9,0,0.00,0.00,9,0
3711,0.00,0.00,9,0,0.00,0.00,9,0
3712,0.00,0.00,9,0,0.00,0.00,9,0
3713,0.00,0.00,9,0,0.00,0.00,9,0
3714,0.00,0.00,9,0,0.00,0.00,9,0
3715,0.00,0.00,9,0,0.00,0.00,9,0
3716,0.00,0.00,9,0,0.00,0.00,9,0
3717,0.00,0.00,9,0,0.00,0.00,9,0
3718,0.00,0.00,9,0,0.00,0.00,9,0
3719,0.00,0.00,9,0,0.00,0.00,9,0
3720,0.00,0.00,9,0,0.00,0.00,9,0
3721,0.00,0.00,9,0,0.00,0.00,9,0
3722,0.00,0.00,9,0,0.00,0.00,9,0
3723,0.00,0.00,9,0,0.00,0.00,9,0
3724,0.00,0.00,9,0,0.00,0.00,9,0
3725,0.00,0.00,9,0,0.00,0.00,9,0
3726,0.00,0.00,9,0,0.00,0.00,9,0
3727,0.00,0.00,9,0,0.00,0.00,9,0
3728,0.00,0.00,9,0,0.00,0.00,9,0
3729,0.00,0.00,9,0,0.00,0.00,9,0
3730,0.00,0.00,9,0,0.00,0.00,9,0
3731,0.00,0.00,9,0,0.00,0.00,9,0
3732,0.00,0.00,9,0,0.00,0.00,9,0
3733,0.00,0.00,9,0,0.00,0.00,9,0
3734,0.00,0.01,9,1,0.00,0.01,9,1
3735,0.00,0.00,9,1,0.00,0.00,9,1
3736,0.00,0.00,9,1,0.00,0.00,9,1
3737,0.00,0.00,9,1,0.00,0.00,9,1
3738,0.00,0.00,9,1,0.00,0.00,9,1
3739,0.00,0.00,9,1,0.00,0.00,9,1
3740,0.00,0.00,9,1,0.00,0.00,9,1
3741,0.00,0.00,9,1,0.00,0.00,9,1
3742,0.00,0.00,9,1,0.00,0.00,9,1
3743,0.00,0.00,9,1,0.00,0.00,9,1
3744,0.00,0.00,9,1,0.00,0.00,9,1
3745,0.00,0.00,9,1,0.00,0.00,9,1
3746,0.00,0.00,9,1,0.00,0.00,9,1
3747,0.00,0.00,9,1,0.00,0.00,9,1
3748,0.00,0.00,9,1,0.00,0.00,9,1
3749,0.00,0.00,9,1,0.00,0.00,9,1
3750,0.00,0.00,9,1,0.00,0.00,9,1
3751,0.00,0.00,9,1,0.00,0.00,9,1
3752,0.00,0.00,9,1,0.00,0.00,9,1
3753,0.00,0.00,9,1,2.00,0.02,9,1
3754,2.00,0.02,9,1,4.00,0.02,9,1
3755,4.00,0.02,9,1,6.00,0.02,9,1
3756,6.00,0.02,9,1,8.00,0.02,9,1
3757,8.00,0.02,9,1,10.00,0.02,9,1
3758,10.00,0.02,9,1,12.00,0.02,9,1
3759,12.00,0.02,9,1,14.00,0.02,9,1
3760,14.00,0.02,9,1,16.00,0.02,9,1
3761,16.00,0.02,9,1,18.00,0.02,9,1
3762,18.00,0.02,9,1,20.00,0.02,9,1
3763,20.00,0.02,9,1,22.00,0.02,9,1
3764,22.00,0.02,9,1,24.00,0.02,9,1
3765,24.00,0.02,9,1,26.00,0.02,9,1
3766,26.00,0.02,9,1,28.00,0.02,9,1
3767,28.00,0.02,9,1,30.00,0.02,9,1
3768,30.00,0.02,9,1,32.00,0.02,9,1
3769,32.00,0.02,9,1,0.00,0.00,9,1
3770,34.00,0.02,9,1,0.00,0.00,9,1
3771,36.00,0.02,9,1,0.00,0.00,9,1
3772,38.00,0.02,9,1,0.00,0.00,9,1
3773,40.00,0.02,9,1,0.00,0.00,9,1
3774,42.00,0.02,9,1,0.00,0.00,9,1
3775,44.00,0.02,9,1,0.00,0.00,9,1
3776,46.00,0.02,9,1,0.00,0.00,9,1
3777,48.00,0.02,9,1,0.00,0.00,9,1
3778,50.00,0.02,9,1,0.00,0.00,9,1
3779,52.00,0.02,9,1,0.00,0.00,9,1
3780,54.00,0.02,9,1,0.00,0.00,9,1
3781,56.00,0.02,9,1,0.00,0.00,9,1
3782,58.00,0.02,9,1,0.00,0.00,9,1
3783,60.00,0.02,9,1,0.00,0.00,9,1
3784,62.00,0.02,9,1,0.00,0.00,9,1
3785,64.00,0.02,9,1,0.00,0.00,9,1
3786,66.00,0.02,9,1,0.00,0.00,9,1
3787,68.00,0.02,9,1,0.00,0.00,9,1
3788,70.00,0.02,9,1,0.00,0.00,9,1
3789,72.00,0.02,9,1,1.00,0.01,9,1
3790,74.00,0.02,9,1,2.00,0.01,9,1
3791,76.00,0.02,9,1,3.00,0.01,9,1
3792,78.00,0.02,9,1,4.00,0.01,9,1
3793,80.00,0.02,9,1,5.00,0.01,9,1
3794,82.00,0.02,9,1,0.00,0.00,9,1
3795,84.00,0.02,9,1,0.00,0.00,9,1
3796,86.00,0.02,9,1,0.00,0.00,9,1
3797,88.00,0.02,9,1,0.00,0.00,9,1
3798,90.00,0.02,9,1,0.00,0.00,9,1
3799,92.00,0.02,9,1,0.00,0.00,9,1
3800,94.00,0.02,9,1,0.00,0.00,9,1
3801,96.00,0.02,9,1,0.00,0.00,9,1
3802,98.00,0.02,9,1,0.00,0.00,9,1
3803,100.00,0.02,9,1,0.00,0.00,9,1
3804,102.00,0.02,9,1,0.00,0.00,9,1
3805,104.00,0.02,9,1,0.00,0.00,9,1
3806,106.00,0.02,9,1,0.00,0.00,9,1
3807,108.00,0.02,9,1,0.00,0.00,9,1
3808,110.00,0.02,9,1,0.00,0.00,9,1
3809,112.00,0.02,9,1,0.00,0.00,9,1
3810,114.00,0.02,9,1,1.00,0.01,9,1
3811,116.00,0.02,9,1,2.00,0.01,9,1
3812,0.00,0.00,9,1,3.00,0.01,9,1
3813,0.00,0.00,9,1,4.00,0.01,9,1
3814,0.00,0.00,9,1,5.00,0.01,9,1
3815,0.00,0.00,9,1,6.00,0.01,9,1
3816,0.00,0.00,9,1,7.00,0.01,9,1
3817,0.00,0.00,9,1,8.00,0.01,9,1
3818,0.00,0.00,9,1,9.00,0.01,9,1
3819,0.00,0.00,9,1,10.00,0.01,9,1
3820,0.00,0.00,9,1,11.00,0.01,9,1
3821,0.00,0.00,9,1,12.00,0.01,9,1
3822,0.00,0.00,9,1,13.00,0.01,9,1
3823,0.00,0.00,9,1,14.00,0.01,9,1
3824,0.00,0.00,9,1,15.00,0.01,9,1
3825,0.00,0.00,9,1,16.00,0.01,9,1
3826,0.00,0.00,9,1,17.00,0.01,9,1
3827,0.00,0.00,9,1,18.00,0.01,9,1
3828,2.00,0.02,9,1,19.00,0.01,9,1
3829,4.00,0.02,9,1,20.00,0.01,9,1
3830,6.00,0.02,9,1,21.00,0.01,9,1
3831,8.00,0.02,9,1,22.00,0.01,9,1
3832,10.00,0.02,9,1,23.00,0.01,9,1
3833,12.00,0.02,9,1,24.00,0.01,9,1
3834,14.00,0.02,9,1,25.00,0.01,9,1
3835,16.00,0.02,9,1,26.00,0.01,9,1
3836,18.00,0.02,9,1,27.00,0.01,9,1
3837,20.00,0.02,9,1,28.00,0.01,9,1
3838,22.00,0.02,9,1,29.00,0.01,9,1
3839,24.00,0.02,9,1,30.00,0.01,9,1
3840,26.00,0.02,9,1,31.00,0.01,9,1
3841,28.00,0.02,9,1,32.00,0.01,9,1
3842,30.00,0.02,9,1,33.00,0.01,9,1
3843,32.00,0.02,9,1,34.00,0.01,9,1
3844,34.00,0.02,9,1,0.00,0.00,9,1
3845,36.00,0.02,9,1,0.00,0.00,9,1
3846,38.00,0.02,9,1,0.00,0.00,9,1
3847,40.00,0.02,9,1,0.00,0.00,9,1
3848,42.00,0.02,9,1,0.00,0.00,9,1
3849,44.00,0.02,9,1,0.00,0.00,9,1
3850,46.00,0.02,9,1,0.00,0.00,9,1
3851,48.00,0.02,9,1,0.00,0.00,9,1
3852,50.00,0.02,9,1,0.00,0.00,9,1
3853,52.00,0.02,9,1,0.00,0.00,9,1
