step,fixed_waiting,fixed_queue,fixed_throughput,fixed_vehicles,mappo_waiting,mappo_queue,mappo_throughput,mappo_vehicles
5504,253.00,0.06,589,24,100.00,0.05,598,15
5505,260.00,0.06,590,23,106.00,0.05,598,15
5506,267.00,0.06,590,23,112.00,0.05,598,15
5507,274.00,0.06,590,23,118.00,0.05,598,15
5508,285.00,0.10,590,23,124.00,0.05,598,15
5509,296.00,0.10,590,23,130.00,0.05,598,15
5510,309.00,0.12,590,23,137.00,0.06,598,15
5511,327.00,0.16,590,23,145.00,0.07,598,15
5512,347.00,0.18,590,23,150.00,0.06,600,13
5513,369.00,0.21,590,23,160.00,0.09,600,13
5514,389.00,0.19,590,23,172.00,0.11,600,13
5515,413.00,0.21,590,23,184.00,0.11,600,13
5516,438.00,0.22,590,23,196.00,0.11,601,12
5517,463.00,0.22,591,22,200.00,0.11,601,12
5518,490.00,0.24,591,22,212.00,0.11,601,12
5519,517.00,0.24,591,22,226.00,0.12,601,12
5520,546.00,0.33,591,28,240.00,0.19,601,18
5521,575.00,0.26,591,28,244.00,0.11,601,18
5522,606.00,0.27,591,28,256.00,0.11,601,18
5523,637.00,0.27,592,27,270.00,0.12,601,18
5524,668.00,0.27,592,27,284.00,0.12,601,18
5525,699.00,0.27,592,27,299.00,0.13,601,18
5526,732.00,0.29,592,27,314.00,0.13,602,17
5527,769.00,0.33,592,27,329.00,0.13,602,17
5528,576.00,0.33,592,27,344.00,0.13,602,17
5529,613.00,0.33,592,27,359.00,0.13,602,17
5530,650.00,0.33,592,27,374.00,0.13,603,16
5531,687.00,0.33,592,27,260.00,0.11,603,16
5532,726.00,0.35,592,27,170.00,0.10,603,16
5533,765.00,0.35,592,27,172.00,0.09,603,16
5534,808.00,0.38,592,27,186.00,0.12,603,16
5535,851.00,0.39,592,28,118.00,0.12,603,17
5536,894.00,0.38,592,28,84.00,0.09,603,17
5537,937.00,0.38,592,28,94.00,0.09,603,17
5538,980.00,0.38,592,28,104.00,0.09,603,17
5539,1023.00,0.38,592,28,114.00,0.09,603,17
5540,1066.00,0.38,592,28,124.00,0.09,603,17
5541,1109.00,0.38,592,28,135.00,0.10,603,17
5542,1152.00,0.38,592,28,128.00,0.08,603,17
5543,1195.00,0.38,592,28,139.00,0.10,603,17
5544,1238.00,0.39,592,30,150.00,0.11,603,19
5545,1283.00,0.40,592,30,161.00,0.10,603,19
5546,1324.00,0.38,592,30,172.00,0.10,604,18
5547,1367.00,0.38,592,30,183.00,0.10,604,18
5548,1410.00,0.38,592,30,194.00,0.10,604,18
5549,1453.00,0.38,592,30,205.00,0.10,604,18
5550,1498.00,0.40,592,30,218.00,0.12,604,18
5551,1543.00,0.40,592,30,233.00,0.13,604,18
5552,675.00,0.20,592,30,250.00,0.15,604,18
5553,438.00,0.14,592,30,267.00,0.15,605,17
5554,374.00,0.12,592,30,284.00,0.15,605,17
5555,280.00,0.10,592,31,146.00,0.12,606,17
5556,232.00,0.09,592,31,86.00,0.07,606,17
5557,242.00,0.09,592,31,80.00,0.07,606,17
5558,252.00,0.09,592,31,70.00,0.05,606,17
5559,262.00,0.09,592,31,76.00,0.05,607,16
5560,274.00,0.11,592,31,60.00,0.04,607,16
5561,288.00,0.12,592,31,64.00,0.04,607,16
5562,214.00,0.12,592,31,68.00,0.04,607,16
5563,142.00,0.12,593,30,72.00,0.04,607,16
5564,72.00,0.12,593,30,76.00,0.04,607,16
5565,86.00,0.12,594,29,74.00,0.03,607,16
5566,104.00,0.16,594,29,77.00,0.03,607,16
5567,124.00,0.18,595,28,84.00,0.06,607,16
5568,147.00,0.20,596,27,91.00,0.06,608,15
5569,172.00,0.22,596,27,100.00,0.08,609,14
5570,199.00,0.24,596,27,109.00,0.08,609,14
5571,226.00,0.24,596,27,118.00,0.08,609,14
5572,254.00,0.25,596,27,127.00,0.08,609,14
5573,284.00,0.27,597,26,138.00,0.10,610,13
5574,316.00,0.28,598,25,149.00,0.10,610,13
5575,348.00,0.28,599,24,160.00,0.10,610,13
5576,380.00,0.28,599,24,171.00,0.10,610,13
5577,412.00,0.28,599,24,166.00,0.10,611,12
5578,445.00,0.29,599,24,177.00,0.10,611,12
5579,472.00,0.30,599,24,188.00,0.10,611,12
5580,503.00,0.32,599,27,171.00,0.11,612,14
5581,536.00,0.29,601,25,170.00,0.06,613,13
5582,569.00,0.29,602,24,177.00,0.06,613,13
5583,602.00,0.32,602,26,188.00,0.12,613,15
5584,635.00,0.29,603,25,195.00,0.08,613,15
5585,668.00,0.29,603,25,206.00,0.10,614,14
5586,701.00,0.29,603,25,219.00,0.12,614,14
5587,734.00,0.29,603,25,232.00,0.12,614,14
5588,767.00,0.29,603,25,245.00,0.12,614,14
5589,800.00,0.29,603,25,258.00,0.12,614,14
5590,833.00,0.29,603,25,271.00,0.12,614,14
5591,866.00,0.29,603,25,284.00,0.12,614,14
5592,899.00,0.29,603,25,297.00,0.12,614,14
5593,932.00,0.29,603,25,311.00,0.12,614,14
5594,967.00,0.31,603,25,325.00,0.12,614,14
5595,1002.00,0.31,603,25,339.00,0.12,614,14
5596,1039.00,0.33,603,25,353.00,0.12,614,14
5597,1076.00,0.33,604,24,367.00,0.12,614,14
5598,1117.00,0.36,604,24,381.00,0.12,614,14
5599,1160.00,0.38,604,24,395.00,0.12,614,14
5600,1203.00,0.38,604,24,370.00,0.13,614,14
5601,1246.00,0.38,605,23,376.00,0.12,614,14
5602,1289.00,0.38,605,23,280.00,0.11,614,14
5603,1332.00,0.38,606,22,192.00,0.07,614,14
5604,1375.00,0.38,606,22,162.00,0.05,614,14
5605,1418.00,0.38,606,22,168.00,0.05,614,14
5606,1461.00,0.39,606,23,174.00,0.06,614,15
5607,1504.00,0.38,606,23,180.00,0.05,614,15
5608,1547.00,0.38,606,23,186.00,0.05,614,15
5609,1590.00,0.38,606,23,196.00,0.09,614,15
5610,1633.00,0.38,606,23,206.00,0.09,614,15
5611,1676.00,0.38,606,23,216.00,0.09,614,15
5612,793.00,0.19,606,23,226.00,0.09,614,15
5613,364.00,0.10,606,23,237.00,0.10,615,14
5614,337.00,0.08,606,23,250.00,0.12,615,14
5615,310.00,0.06,606,23,263.00,0.12,617,12
5616,317.00,0.07,606,25,277.00,0.13,617,14
5617,324.00,0.06,606,25,291.00,0.12,617,14
5618,331.00,0.06,606,25,305.00,0.12,617,14
5619,338.00,0.06,606,25,319.00,0.12,617,14
5620,345.00,0.06,606,25,333.00,0.12,618,13
5621,354.00,0.08,607,24,347.00,0.12,618,13
5622,365.00,0.10,607,24,363.00,0.14,618,13
5623,378.00,0.12,607,24,379.00,0.14,618,13
5624,393.00,0.13,608,23,331.00,0.11,619,12
5625,406.00,0.14,608,24,107.00,0.08,619,13
5626,423.00,0.15,610,22,115.00,0.07,620,12
5627,440.00,0.15,611,21,123.00,0.07,620,12
5628,457.00,0.15,611,21,131.00,0.07,620,12
5629,476.00,0.17,611,21,139.00,0.07,620,12
5630,495.00,0.17,611,21,147.00,0.07,620,12
5631,515.00,0.18,611,21,155.00,0.07,620,12
5632,535.00,0.18,612,20,79.00,0.06,620,12
5633,559.00,0.21,612,20,86.00,0.06,620,12
5634,583.00,0.21,612,20,95.00,0.08,620,12
5635,611.00,0.25,612,20,100.00,0.06,620,12
5636,641.00,0.27,612,20,107.00,0.06,620,12
5637,671.00,0.27,612,20,114.00,0.06,620,12
5638,703.00,0.28,612,20,123.00,0.08,620,12
5639,735.00,0.28,612,20,134.00,0.10,620,12
5640,767.00,0.35,612,26,147.00,0.19,620,18
5641,799.00,0.28,612,26,156.00,0.10,620,18
5642,833.00,0.30,612,26,167.00,0.10,620,18
5643,867.00,0.30,612,26,178.00,0.10,620,18
5644,901.00,0.30,612,26,189.00,0.10,620,18
5645,935.00,0.30,612,26,58.00,0.05,620,18
5646,969.00,0.30,612,26,34.00,0.04,620,18
5647,1003.00,0.30,612,26,20.00,0.02,620,18
5648,1037.00,0.30,613,25,22.00,0.02,621,17
5649,1071.00,0.30,613,25,24.00,0.02,621,17
5650,1105.00,0.30,613,25,26.00,0.02,622,16
5651,1143.00,0.34,613,25,28.00,0.02,622,16
5652,1183.00,0.35,613,25,30.00,0.02,622,16
5653,1225.00,0.37,613,25,34.00,0.04,623,15
5654,1267.00,0.37,613,25,40.00,0.05,623,15
5655,1309.00,0.37,613,25,46.00,0.05,623,15
5656,1351.00,0.37,613,25,54.00,0.07,623,15
5657,1395.00,0.39,613,25,64.00,0.09,623,15
5658,1439.00,0.40,613,26,68.00,0.08,624,15
5659,1483.00,0.39,613,26,76.00,0.07,625,14
5660,1527.00,0.39,613,26,84.00,0.07,625,14
5661,1571.00,0.39,613,26,84.00,0.07,625,14
5662,1615.00,0.39,613,26,92.00,0.07,625,14
5663,1659.00,0.39,613,26,102.00,0.09,626,13
5664,1703.00,0.39,613,26,108.00,0.08,626,13
5665,1747.00,0.39,613,26,117.00,0.08,626,13
5666,1793.00,0.41,613,26,129.00,0.11,626,13
5667,1839.00,0.41,613,26,141.00,0.11,626,13
5668,1885.00,0.41,613,26,138.00,0.08,626,13
5669,1931.00,0.41,613,26,113.00,0.06,626,13
5670,1977.00,0.43,613,28,54.00,0.07,626,15
5671,2023.00,0.41,613,28,62.00,0.07,626,15
5672,1106.00,0.23,613,28,72.00,0.09,626,15
5673,992.00,0.19,613,29,82.00,0.11,626,16
5674,1006.00,0.16,613,29,93.00,0.10,626,16
5675,1026.00,0.18,613,29,104.00,0.10,626,16
5676,1046.00,0.18,613,29,95.00,0.10,626,16
5677,1066.00,0.18,613,29,106.00,0.10,626,16
5678,1086.00,0.18,613,29,119.00,0.12,626,16
5679,1106.00,0.18,613,29,132.00,0.12,626,16
5680,1126.00,0.18,613,29,145.00,0.12,626,16
5681,1148.00,0.19,613,29,158.00,0.12,626,16
5682,1174.00,0.23,613,29,171.00,0.12,626,16
5683,1200.00,0.23,613,29,170.00,0.12,626,16
5684,1226.00,0.23,614,28,183.00,0.12,626,16
5685,1256.00,0.27,614,28,190.00,0.10,626,16
5686,1290.00,0.30,615,27,172.00,0.08,628,14
5687,1326.00,0.32,615,27,181.00,0.08,628,14
5688,1362.00,0.33,616,28,190.00,0.09,628,16
5689,1398.00,0.32,616,28,199.00,0.08,628,16
5690,1434.00,0.32,616,28,138.00,0.05,628,16
5691,1471.00,0.33,616,28,118.00,0.05,628,16
5692,1509.00,0.34,616,28,120.00,0.04,628,16
5693,1550.00,0.35,616,28,126.00,0.05,628,16
5694,1589.00,0.35,616,28,136.00,0.09,628,16
5695,1631.00,0.37,616,28,146.00,0.09,628,16
5696,1674.00,0.38,616,28,156.00,0.09,628,16
5697,1717.00,0.38,617,27,167.00,0.10,628,16
5698,1762.00,0.40,617,27,116.00,0.08,628,16
5699,1807.00,0.40,618,26,121.00,0.06,628,16
5700,1852.00,0.41,618,28,130.00,0.09,628,18
5701,1897.00,0.40,618,28,135.00,0.08,629,17
5702,1942.00,0.40,618,28,145.00,0.09,629,17
5703,1989.00,0.42,618,28,152.00,0.09,629,17
5704,2036.00,0.42,618,28,164.00,0.11,630,16
5705,1781.00,0.39,618,28,176.00,0.11,630,16
5706,1599.00,0.38,618,28,188.00,0.11,630,16
5707,1492.00,0.36,618,28,200.00,0.11,630,16
5708,1429.00,0.35,618,28,212.00,0.11,631,15
5709,1460.00,0.34,618,29,226.00,0.13,631,16
5710,1497.00,0.33,618,29,240.00,0.12,632,15
5711,1534.00,0.33,618,29,254.00,0.12,632,15
5712,1571.00,0.33,618,29,268.00,0.12,632,15
5713,1608.00,0.33,618,29,282.00,0.12,632,15
5714,1645.00,0.33,618,29,272.00,0.11,632,15
5715,1682.00,0.34,618,30,239.00,0.11,632,16
5716,1721.00,0.35,618,30,206.00,0.10,633,15
5717,1760.00,0.35,618,30,183.00,0.10,633,15
5718,1801.00,0.36,618,30,194.00,0.10,633,15
5719,1842.00,0.36,618,30,205.00,0.10,633,15
5720,1883.00,0.36,618,30,216.00,0.10,634,14
5721,1925.00,0.37,618,30,227.00,0.10,635,13
5722,1967.00,0.37,618,30,238.00,0.10,635,13
5723,2011.00,0.39,619,29,251.00,0.12,635,13
5724,2057.00,0.41,619,29,264.00,0.12,635,13
5725,2105.00,0.42,619,29,277.00,0.12,635,13
5726,2153.00,0.42,620,28,290.00,0.12,636,12
5727,2201.00,0.42,620,28,155.00,0.10,636,12
5728,2252.00,0.45,620,28,166.00,0.10,636,12
5729,2303.00,0.45,620,28,177.00,0.10,636,12
5730,2354.00,0.45,620,28,190.00,0.12,636,12
5731,2405.00,0.45,620,28,203.00,0.12,637,11
5732,893.00,0.20,620,28,216.00,0.12,638,10
5733,312.00,0.11,620,28,229.00,0.12,639,9
5734,240.00,0.07,620,28,242.00,0.12,639,9
5735,208.00,0.05,620,28,191.00,0.10,639,9
5736,188.00,0.04,620,28,160.00,0.08,639,9
5737,174.00,0.04,620,28,139.00,0.06,639,9
5738,176.00,0.04,620,28,128.00,0.04,639,9
5739,176.00,0.02,620,28,133.00,0.04,639,9
5740,178.00,0.02,620,28,138.00,0.04,639,9
5741,180.00,0.02,620,28,145.00,0.06,639,9
5742,186.00,0.05,623,25,152.00,0.06,639,9
5743,194.00,0.07,623,25,159.00,0.06,639,9
5744,204.00,0.09,627,21,166.00,0.06,640,8
5745,214.00,0.09,628,20,173.00,0.06,640,8
5746,224.00,0.09,629,19,180.00,0.06,640,8
5747,236.00,0.11,630,18,187.00,0.06,640,8
5748,246.00,0.10,630,18,194.00,0.06,640,8
5749,257.00,0.10,630,18,201.00,0.06,640,8
5750,270.00,0.12,630,18,210.00,0.08,640,8
5751,283.00,0.12,630,18,96.00,0.05,640,8
5752,300.00,0.15,630,18,32.00,0.05,640,8
5753,317.00,0.15,630,18,38.00,0.05,640,8
5754,334.00,0.15,630,18,44.00,0.05,640,8
5755,353.00,0.17,631,17,50.00,0.05,640,8
5756,374.00,0.19,631,17,56.00,0.05,640,8
5757,395.00,0.19,631,17,62.00,0.05,640,8
5758,400.00,0.19,632,16,68.00,0.05,640,8
5759,405.00,0.17,632,16,74.00,0.05,640,8
5760,424.00,0.26,632,23,40.00,0.12,640,15
5761,443.00,0.17,632,23,44.00,0.04,640,15
5762,462.00,0.17,633,22,48.00,0.04,640,15
5763,481.00,0.19,634,24,52.00,0.06,640,18
5764,500.00,0.17,634,24,56.00,0.04,641,17
5765,519.00,0.17,634,24,60.00,0.04,641,17
5766,538.00,0.18,634,25,30.00,0.03,641,18
5767,557.00,0.17,635,24,32.00,0.02,641,18
5768,576.00,0.17,635,24,34.00,0.02,642,17
5769,595.00,0.18,635,25,36.00,0.03,642,18
5770,616.00,0.19,635,25,38.00,0.02,642,18
5771,637.00,0.19,635,25,40.00,0.02,642,18
5772,662.00,0.22,635,25,48.00,0.07,642,18
5773,687.00,0.23,635,26,56.00,0.08,642,19
5774,718.00,0.27,635,26,64.00,0.07,642,19
5775,749.00,0.27,635,26,74.00,0.09,642,19
5776,780.00,0.27,635,26,88.00,0.12,642,19
5777,811.00,0.27,635,26,104.00,0.14,642,19
5778,842.00,0.27,635,26,66.00,0.12,642,19
5779,873.00,0.27,635,26,80.00,0.12,642,19
5780,908.00,0.31,635,26,94.00,0.12,642,19
5781,943.00,0.31,635,26,88.00,0.11,643,18
5782,978.00,0.31,635,26,100.00,0.11,643,18
5783,1015.00,0.33,635,26,114.00,0.12,643,18
5784,1052.00,0.33,635,26,110.00,0.12,643,18
5785,1089.00,0.33,635,26,120.00,0.11,643,18
5786,1126.00,0.33,635,26,134.00,0.12,643,18
5787,1163.00,0.33,635,26,148.00,0.12,643,18
5788,1200.00,0.33,635,26,87.00,0.08,643,18
5789,1237.00,0.33,635,26,98.00,0.10,644,17
5790,1276.00,0.35,635,26,109.00,0.10,645,16
5791,1317.00,0.36,635,26,120.00,0.10,645,16
5792,638.00,0.18,635,26,135.00,0.13,645,16
5793,544.00,0.12,635,26,150.00,0.13,646,15
5794,516.00,0.11,635,26,152.00,0.11,646,15
5795,504.00,0.11,635,26,156.00,0.09,646,15
5796,506.00,0.11,635,26,168.00,0.11,646,15
5797,518.00,0.11,635,26,180.00,0.11,646,15
5798,236.00,0.09,635,26,192.00,0.11,646,15
5799,190.00,0.07,635,26,204.00,0.11,647,14
5800,200.00,0.09,635,26,216.00,0.11,647,14
5801,210.00,0.09,635,26,228.00,0.11,647,14
5802,130.00,0.11,635,26,242.00,0.12,647,14
5803,56.00,0.14,636,25,256.00,0.12,647,14
5804,76.00,0.18,636,25,272.00,0.14,647,14
5805,100.00,0.22,637,25,222.00,0.15,647,15
5806,126.00,0.23,637,25,238.00,0.14,647,15
5807,152.00,0.23,637,25,254.00,0.14,647,15
5808,178.00,0.23,637,25,272.00,0.16,647,15
5809,206.00,0.25,637,25,262.00,0.14,647,15
5810,234.00,0.25,637,25,278.00,0.14,647,15
5811,262.00,0.25,637,25,294.00,0.14,647,15
5812,293.00,0.28,637,26,311.00,0.16,647,16
5813,324.00,0.27,638,25,328.00,0.15,647,16
5814,355.00,0.27,639,24,347.00,0.17,647,16
5815,386.00,0.27,640,23,366.00,0.17,647,16
5816,417.00,0.27,640,23,387.00,0.19,647,16
5817,448.00,0.27,640,23,360.00,0.15,647,16
5818,480.00,0.28,640,23,377.00,0.15,647,16
5819,504.00,0.27,641,22,396.00,0.17,648,15
5820,533.00,0.28,641,24,415.00,0.18,648,17
5821,562.00,0.27,641,24,418.00,0.15,648,17
5822,594.00,0.28,642,23,421.00,0.13,649,16
5823,628.00,0.30,642,23,392.00,0.12,649,16
5824,662.00,0.30,642,23,405.00,0.12,649,16
5825,650.00,0.28,642,23,276.00,0.07,649,16
5826,682.00,0.28,642,23,202.00,0.05,649,16
5827,714.00,0.28,642,23,132.00,0.05,649,16
5828,746.00,0.28,642,23,118.00,0.04,649,16
5829,780.00,0.30,642,23,0.00,0.00,649,16
5830,814.00,0.30,642,23,0.00,0.00,649,16
5831,849.00,0.31,642,23,0.00,0.00,649,16
5832,884.00,0.32,642,25,0.00,0.01,649,18
5833,919.00,0.31,642,25,0.00,0.00,649,18
5834,956.00,0.33,642,25,0.00,0.00,649,18
5835,993.00,0.33,642,25,0.00,0.00,649,18
5836,1030.00,0.33,642,25,0.00,0.00,650,17
5837,1067.00,0.33,643,24,0.00,0.00,650,17
5838,1106.00,0.35,643,24,0.00,0.00,651,16
5839,1147.00,0.36,643,24,2.00,0.02,652,15
5840,1188.00,0.36,643,24,4.00,0.02,652,15
5841,1229.00,0.36,643,24,8.00,0.04,654,13
5842,1270.00,0.36,643,24,14.00,0.05,654,13
5843,1311.00,0.36,644,23,20.00,0.05,656,11
5844,1352.00,0.36,644,23,26.00,0.05,656,11
5845,1395.00,0.38,644,23,34.00,0.07,656,11
5846,1438.00,0.38,644,23,32.00,0.07,656,11
5847,1481.00,0.38,644,23,40.00,0.07,656,11
5848,1524.00,0.38,644,23,50.00,0.09,656,11
5849,1567.00,0.38,644,23,60.00,0.09,656,11
5850,1612.00,0.42,644,25,52.00,0.10,656,13
5851,1657.00,0.40,644,25,62.00,0.09,656,13
5852,888.00,0.24,644,25,74.00,0.11,656,13
5853,537.00,0.17,644,26,70.00,0.11,656,14
5854,410.00,0.12,644,26,66.00,0.07,656,14
5855,401.00,0.10,644,26,68.00,0.07,656,14
5856,412.00,0.10,644,26,76.00,0.07,656,14
5857,423.00,0.10,644,26,84.00,0.07,656,14
5858,434.00,0.10,644,26,92.00,0.07,656,14
5859,445.00,0.10,644,26,102.00,0.09,656,14
5860,456.00,0.10,644,26,108.00,0.07,656,14
5861,467.00,0.10,644,26,116.00,0.07,656,14
5862,480.00,0.12,644,26,126.00,0.09,656,14
5863,495.00,0.14,644,27,138.00,0.12,656,15
5864,510.00,0.13,645,26,150.00,0.11,656,15
5865,528.00,0.16,645,26,162.00,0.11,656,15
5866,548.00,0.18,648,23,174.00,0.11,656,15
5867,570.00,0.19,648,23,186.00,0.11,656,15
5868,592.00,0.19,648,23,198.00,0.11,656,15
5869,614.00,0.19,648,23,210.00,0.11,656,15
5870,638.00,0.21,648,23,223.00,0.12,656,15
5871,664.00,0.23,648,23,238.00,0.13,656,15
5872,692.00,0.25,648,23,253.00,0.13,656,15
5873,720.00,0.25,648,23,268.00,0.13,657,14
5874,750.00,0.27,648,23,278.00,0.12,657,14
5875,782.00,0.28,649,22,296.00,0.16,657,14
5876,814.00,0.28,649,22,315.00,0.17,657,14
5877,846.00,0.28,649,22,334.00,0.17,657,14
5878,878.00,0.28,650,21,355.00,0.19,657,14
5879,912.00,0.30,651,20,376.00,0.19,657,14
5880,946.00,0.37,651,26,289.00,0.22,657,20
5881,980.00,0.30,651,26,252.00,0.12,657,20
5882,1016.00,0.32,652,25,265.00,0.12,657,20
5883,1052.00,0.32,652,25,278.00,0.12,657,20
5884,1088.00,0.32,652,25,291.00,0.12,658,19
5885,1124.00,0.32,652,25,304.00,0.12,658,19
5886,1160.00,0.32,652,25,318.00,0.12,658,19
5887,1196.00,0.32,652,25,332.00,0.12,658,19
5888,1232.00,0.32,652,25,346.00,0.12,658,19
5889,1268.00,0.32,652,25,360.00,0.12,658,19
5890,1304.00,0.32,652,25,374.00,0.12,659,18
5891,1340.00,0.32,652,25,266.00,0.10,660,17
5892,1380.00,0.35,652,25,186.00,0.07,660,17
5893,1422.00,0.37,652,25,199.00,0.12,661,16
5894,1464.00,0.37,652,25,212.00,0.12,661,16
5895,1506.00,0.38,652,26,137.00,0.09,661,17
5896,1548.00,0.37,652,26,104.00,0.08,661,17
5897,1590.00,0.37,652,26,113.00,0.08,661,17
5898,1633.00,0.38,652,26,122.00,0.08,661,17
5899,1678.00,0.40,652,26,131.00,0.08,661,17
5900,1725.00,0.42,652,26,140.00,0.08,661,17
5901,1772.00,0.42,652,26,151.00,0.10,661,17
5902,1819.00,0.42,652,26,162.00,0.10,661,17
5903,1866.00,0.42,652,26,173.00,0.10,661,17
5904,1913.00,0.42,652,28,184.00,0.11,661,19
5905,1960.00,0.42,652,28,197.00,0.12,661,19
5906,2007.00,0.42,652,28,210.00,0.12,661,19
5907,2054.00,0.42,652,28,225.00,0.13,661,19
5908,2101.00,0.42,652,28,244.00,0.17,662,18
5909,2148.00,0.42,652,28,259.00,0.15,662,18
5910,2195.00,0.42,652,28,279.00,0.18,662,18
5911,2242.00,0.42,652,28,299.00,0.18,662,18
5912,1416.00,0.25,652,28,319.00,0.18,662,18
5913,1132.00,0.23,652,28,339.00,0.18,663,17
5914,1068.00,0.21,652,28,359.00,0.18,663,17
5915,1024.00,0.20,652,29,168.00,0.12,663,18
5916,1012.00,0.18,652,29,93.00,0.06,664,17
5917,1022.00,0.16,652,29,80.00,0.04,664,17
5918,1040.00,0.16,652,29,85.00,0.04,664,17
5919,1058.00,0.16,652,29,90.00,0.04,665,16
5920,1076.00,0.16,652,29,95.00,0.04,665,16
5921,1100.00,0.21,652,29,100.00,0.04,665,16
5922,1128.00,0.25,652,29,60.00,0.02,665,16
5923,1156.00,0.25,652,29,62.00,0.02,665,16
5924,1184.00,0.25,652,29,66.00,0.04,665,16
5925,1214.00,0.27,652,29,70.00,0.04,666,15
5926,1247.00,0.29,653,28,74.00,0.04,666,15
5927,1282.00,0.31,653,28,72.00,0.04,666,15
5928,1317.00,0.31,653,28,76.00,0.04,667,14
5929,1352.00,0.31,653,28,80.00,0.04,668,13
5930,1390.00,0.34,653,28,86.00,0.05,668,13
5931,1428.00,0.34,653,28,14.00,0.04,668,13
5932,1469.00,0.36,654,27,20.00,0.05,668,13
5933,1510.00,0.36,654,27,26.00,0.05,668,13
5934,1551.00,0.36,654,27,34.00,0.07,668,13
5935,1593.00,0.37,654,27,44.00,0.09,668,13
5936,1635.00,0.37,654,27,56.00,0.11,668,13
5937,1678.00,0.38,655,26,70.00,0.12,668,13
5938,1721.00,0.38,655,26,86.00,0.14,668,13
5939,1764.00,0.38,655,26,78.00,0.14,669,12
5940,1809.00,0.42,655,29,90.00,0.15,669,15
5941,1854.00,0.40,655,29,58.00,0.07,669,15
5942,1899.00,0.40,655,29,24.00,0.04,669,15
5943,1944.00,0.42,655,31,28.00,0.06,669,17
5944,1989.00,0.40,655,31,14.00,0.02,669,17
5945,1705.00,0.37,655,31,20.00,0.05,669,17
5946,1471.00,0.35,655,31,24.00,0.04,669,17
5947,1399.00,0.32,655,31,29.00,0.04,669,17
5948,1369.00,0.29,655,31,34.00,0.04,669,17
5949,1402.00,0.29,655,31,39.00,0.04,669,17
5950,1435.00,0.29,655,31,46.00,0.06,670,16
5951,1468.00,0.29,655,31,53.00,0.06,670,16
5952,1501.00,0.29,655,31,62.00,0.08,670,16
5953,1536.00,0.31,655,31,71.00,0.08,670,16
5954,1571.00,0.31,655,31,80.00,0.08,670,16
5955,1606.00,0.31,655,31,89.00,0.08,670,16
5956,1643.00,0.33,655,31,98.00,0.08,670,16
5957,1682.00,0.35,655,31,92.00,0.07,670,16
5958,1723.00,0.36,655,31,72.00,0.05,670,16
5959,1765.00,0.37,655,31,80.00,0.07,671,15
5960,1807.00,0.37,655,31,72.00,0.06,673,13
5961,1851.00,0.39,655,31,81.00,0.08,673,13
5962,1895.00,0.39,655,31,92.00,0.10,673,13
5963,1940.00,0.40,655,31,105.00,0.12,673,13
5964,1985.00,0.40,656,30,118.00,0.12,673,13
5965,2032.00,0.42,657,29,131.00,0.12,673,13
5966,2079.00,0.42,657,30,144.00,0.12,673,14
5967,2127.00,0.42,657,30,158.00,0.12,673,14
5968,2175.00,0.42,657,30,174.00,0.14,673,14
5969,2223.00,0.42,657,30,187.00,0.13,673,14
5970,2271.00,0.42,658,29,204.00,0.15,673,14
5971,2319.00,0.42,658,29,221.00,0.15,673,14
5972,1627.00,0.26,659,28,238.00,0.15,674,13
5973,1365.00,0.19,659,28,209.00,0.10,675,12
5974,1313.00,0.15,659,28,222.00,0.12,675,12
5975,1270.00,0.12,659,28,235.00,0.12,675,12
5976,1283.00,0.12,659,30,248.00,0.12,675,14
5977,1296.00,0.12,659,30,261.00,0.12,675,14
5978,1309.00,0.12,659,30,274.00,0.12,675,14
5979,1322.00,0.12,659,30,287.00,0.12,675,14
5980,1335.00,0.12,659,30,300.00,0.12,675,14
5981,1350.00,0.13,659,30,316.00,0.14,675,14
5982,1369.00,0.17,660,29,224.00,0.11,675,14
5983,1388.00,0.17,660,29,236.00,0.11,675,14
5984,1409.00,0.19,662,27,250.00,0.12,675,14
5985,1432.00,0.21,663,27,196.00,0.12,675,15
5986,1455.00,0.20,663,27,158.00,0.09,675,15
5987,1478.00,0.20,663,27,160.00,0.07,675,15
5988,1501.00,0.20,663,27,168.00,0.07,675,15
5989,1524.00,0.20,663,27,176.00,0.07,675,15
5990,1549.00,0.22,663,27,184.00,0.07,675,15
5991,1575.00,0.23,663,27,192.00,0.07,675,15
5992,1603.00,0.25,663,27,200.00,0.07,675,15
5993,1633.00,0.27,663,27,210.00,0.09,677,13
5994,1667.00,0.30,663,27,222.00,0.11,677,13
5995,1701.00,0.30,663,27,235.00,0.12,677,13
5996,1735.00,0.30,663,27,248.00,0.12,678,12
5997,1773.00,0.34,663,27,261.00,0.12,679,11
5998,1811.00,0.34,663,27,274.00,0.12,679,11
5999,1849.00,0.34,663,27,287.00,0.12,679,11
6000,1887.00,0.41,663,33,300.00,0.19,680,16
6001,1927.00,0.35,664,32,313.00,0.12,680,16
6002,1293.00,0.32,664,32,328.00,0.13,680,16
6003,823.00,0.31,664,33,343.00,0.14,680,17
6004,841.00,0.28,664,33,358.00,0.13,680,17
6005,873.00,0.28,664,33,226.00,0.09,680,17
6006,905.00,0.28,664,33,208.00,0.07,680,17
6007,939.00,0.30,664,33,204.00,0.05,680,17
6008,973.00,0.30,664,33,210.00,0.05,681,16
6009,1007.00,0.30,664,33,216.00,0.05,681,16
